Runs; Iterations;Problem;ants;BestSequence;RouteDistance;Time;
3;15;7;1024;0;9999.99900;1.71566; 
4;15;7;1024;0;9999.99900;1.74605; 
5;15;7;1024;0;9999.99900;1.73092; 
6;15;7;1024;0;9999.99900;1.73750; 
7;15;7;1024;0;9999.99900;1.73669; 
8;15;7;1024;0;9999.99900;1.72120; 
9;15;7;1024;0;9999.99900;1.71860; 
10;15;7;1024;0;9999.99900;1.70948; 
11;15;7;1024;0;9999.99900;1.76330; 
12;15;7;1024;0;9999.99900;1.73594; 
13;15;7;1024;0;9999.99900;1.74742; 
14;15;7;1024;0;9999.99900;1.74280; 
15;15;7;1024;0;9999.99900;1.71903; 
16;15;7;1024;0;9999.99900;1.72049; 
17;15;7;1024;0;9999.99900;1.73095; 
18;15;7;1024;0;9999.99900;1.78682; 
19;15;7;1024;0;9999.99900;1.72345; 
20;15;7;1024;0;9999.99900;1.79481; 
21;15;7;1024;0;9999.99900;1.73603; 
22;15;7;1024;0;9999.99900;1.75670; 
23;15;7;1024;0;9999.99900;1.75099; 
24;15;7;1024;0;9999.99900;1.72558; 
25;15;7;1024;0;9999.99900;1.72273; 
26;15;7;1024;0;9999.99900;1.74472; 
27;15;7;1024;0;9999.99900;1.71534; 
28;15;7;1024;0;9999.99900;1.72866; 
29;15;7;1024;0;9999.99900;1.73788; 
30;15;7;1024;0;9999.99900;1.69224; 
1;15;7;2048;0;9999.99900;2.85252; 
2;15;7;2048;0;9999.99900;2.89925; 
3;15;7;2048;0;9999.99900;2.85185; 
4;15;7;2048;0;9999.99900;2.85519; 
5;15;7;2048;0;9999.99900;2.88050; 
6;15;7;2048;0;9999.99900;2.83545; 
7;15;7;2048;0;9999.99900;2.87459; 
8;15;7;2048;0;9999.99900;2.85311; 
9;15;7;2048;0;9999.99900;2.84982; 
10;15;7;2048;0;9999.99900;2.85501; 
11;15;7;2048;0;9999.99900;2.89779; 
12;15;7;2048;0;9999.99900;2.79609; 
13;15;7;2048;0;9999.99900;2.87887; 
14;15;7;2048;0;9999.99900;2.85535; 
15;15;7;2048;0;9999.99900;2.88703; 
16;15;7;2048;0;9999.99900;2.85434; 
17;15;7;2048;0;9999.99900;2.85252; 
18;15;7;2048;0;9999.99900;2.84881; 
19;15;7;2048;0;9999.99900;2.85461; 
20;15;7;2048;0;9999.99900;2.85192; 
21;15;7;2048;0;9999.99900;2.87119; 
22;15;7;2048;0;9999.99900;2.85514; 
23;15;7;2048;0;9999.99900;2.87406; 
24;15;7;2048;0;9999.99900;2.85449; 
25;15;7;2048;0;9999.99900;2.85175; 
26;15;7;2048;0;9999.99900;2.86412; 
27;15;7;2048;0;9999.99900;2.85280; 
28;15;7;2048;0;9999.99900;2.83748; 
29;15;7;2048;0;9999.99900;2.85168; 
30;15;7;2048;0;9999.99900;2.81802; 
1;15;7;4096;0;9999.99900;2.86237; 
2;15;7;4096;0;9999.99900;2.84953; 
3;15;7;4096;0;9999.99900;2.84547; 
4;15;7;4096;0;9999.99900;2.87664; 
5;15;7;4096;0;9999.99900;2.86763; 
6;15;7;4096;0;9999.99900;2.86098; 
7;15;7;4096;0;9999.99900;2.89343; 
8;15;7;4096;0;9999.99900;2.86326; 
9;15;7;4096;0;9999.99900;2.86247; 
10;15;7;4096;0;9999.99900;2.91255; 
11;15;7;4096;0;9999.99900;2.86215; 
12;15;7;4096;0;9999.99900;2.86902; 
13;15;7;4096;0;9999.99900;2.86020; 
14;15;7;4096;0;9999.99900;2.86171; 
15;15;7;4096;0;9999.99900;2.88202; 
16;15;7;4096;0;9999.99900;2.84522; 
17;15;7;4096;0;9999.99900;2.87398; 
18;15;7;4096;0;9999.99900;2.85802; 
19;15;7;4096;0;9999.99900;2.85836; 
20;15;7;4096;0;9999.99900;2.83828; 
21;15;7;4096;0;9999.99900;2.86343; 
22;15;7;4096;0;9999.99900;2.85826; 
23;15;7;4096;0;9999.99900;2.88599; 
24;15;7;4096;0;9999.99900;2.84133; 
25;15;7;4096;0;9999.99900;2.84697; 
26;15;7;4096;0;9999.99900;2.86288; 
27;15;7;4096;0;9999.99900;2.84472; 
28;15;7;4096;0;9999.99900;2.82258; 
29;15;7;4096;0;9999.99900;2.88030; 
30;15;7;4096;0;9999.99900;2.82478; 
1;15;7;8192;0;9999.99900;4.26096; 
2;15;7;8192;0;9999.99900;4.25842; 
3;15;7;8192;0;9999.99900;4.22385; 
4;15;7;8192;0;9999.99900;4.21243; 
5;15;7;8192;0;9999.99900;4.23593; 
6;15;7;8192;0;9999.99900;4.23405; 
7;15;7;8192;0;9999.99900;4.26051; 
8;15;7;8192;0;9999.99900;4.22669; 
9;15;7;8192;0;9999.99900;4.23998; 
10;15;7;8192;0;9999.99900;4.23644; 
11;15;7;8192;0;9999.99900;4.27395; 
12;15;7;8192;0;9999.99900;4.24049; 
13;15;7;8192;0;9999.99900;4.20012; 
14;15;7;8192;0;9999.99900;4.25101; 
15;15;7;8192;0;9999.99900;4.19995; 
16;15;7;8192;0;9999.99900;4.21312; 
17;15;7;8192;0;9999.99900;4.23701; 
18;15;7;8192;0;9999.99900;4.23690; 
19;15;7;8192;0;9999.99900;4.21836; 
20;15;7;8192;0;9999.99900;4.23653; 
21;15;7;8192;0;9999.99900;4.22619; 
22;15;7;8192;0;9999.99900;4.26421; 
23;15;7;8192;0;9999.99900;4.28055; 
24;15;7;8192;0;9999.99900;4.24881; 
25;15;7;8192;0;9999.99900;4.23594; 
26;15;7;8192;0;9999.99900;4.18851; 
27;15;7;8192;0;9999.99900;4.17884; 
28;15;7;8192;0;9999.99900;4.24806; 
29;15;7;8192;0;9999.99900;4.24420; 
30;15;7;8192;0;9999.99900;4.23618; 
1;15;8;1024;0;9999.99900;3.19664; 
2;15;8;1024;0;9999.99900;3.21462; 
3;15;8;1024;0;9999.99900;3.15718; 
4;15;8;1024;0;9999.99900;3.21063; 
5;15;8;1024;0;9999.99900;3.19567; 
6;15;8;1024;0;9999.99900;3.21238; 
7;15;8;1024;0;9999.99900;3.21379; 
8;15;8;1024;0;9999.99900;3.17709; 
9;15;8;1024;0;9999.99900;3.17631; 
10;15;8;1024;0;9999.99900;3.20205; 
11;15;8;1024;0;9999.99900;3.20867; 
12;15;8;1024;0;9999.99900;3.17898; 
13;15;8;1024;0;9999.99900;3.18919; 
14;15;8;1024;0;9999.99900;3.16227; 
15;15;8;1024;0;9999.99900;3.16703; 
16;15;8;1024;0;9999.99900;3.15863; 
17;15;8;1024;0;9999.99900;3.15860; 
18;15;8;1024;0;9999.99900;3.24065; 
19;15;8;1024;0;9999.99900;3.21024; 
20;15;8;1024;0;9999.99900;3.20439; 
21;15;8;1024;0;9999.99900;3.17809; 
22;15;8;1024;0;9999.99900;3.18274; 
23;15;8;1024;0;9999.99900;3.18031; 
24;15;8;1024;0;9999.99900;3.11417; 
25;15;8;1024;0;9999.99900;3.15248; 
26;15;8;1024;0;9999.99900;3.20200; 
27;15;8;1024;0;9999.99900;3.16544; 
28;15;8;1024;0;9999.99900;3.18744; 
29;15;8;1024;0;9999.99900;3.23403; 
30;15;8;1024;0;9999.99900;3.21230; 
1;15;8;2048;0;9999.99900;3.21448; 
2;15;8;2048;0;9999.99900;3.19752; 
3;15;8;2048;0;9999.99900;3.26160; 
4;15;8;2048;0;9999.99900;3.19062; 
5;15;8;2048;0;9999.99900;3.19099; 
6;15;8;2048;0;9999.99900;3.20470; 
7;15;8;2048;0;9999.99900;3.22483; 
8;15;8;2048;0;9999.99900;3.23445; 
9;15;8;2048;0;9999.99900;3.23281; 
10;15;8;2048;0;9999.99900;3.16369; 
11;15;8;2048;0;9999.99900;3.26715; 
12;15;8;2048;0;9999.99900;3.14946; 
13;15;8;2048;0;9999.99900;3.23305; 
14;15;8;2048;0;9999.99900;3.16795; 
15;15;8;2048;0;9999.99900;3.21446; 
16;15;8;2048;0;9999.99900;3.20729; 
17;15;8;2048;0;9999.99900;3.23259; 
18;15;8;2048;0;9999.99900;3.20101; 
19;15;8;2048;0;9999.99900;3.20669; 
20;15;8;2048;0;9999.99900;3.16802; 
21;15;8;2048;0;9999.99900;3.16117; 
22;15;8;2048;0;9999.99900;3.20175; 
23;15;8;2048;0;9999.99900;3.18881; 
24;15;8;2048;0;9999.99900;3.21586; 
25;15;8;2048;0;9999.99900;3.21064; 
26;15;8;2048;0;9999.99900;3.19475; 
27;15;8;2048;0;9999.99900;3.24615; 
28;15;8;2048;0;9999.99900;3.25179; 
29;15;8;2048;0;9999.99900;3.18754; 
30;15;8;2048;0;9999.99900;3.18542; 
1;15;8;4096;0;9999.99900;4.96447; 
2;15;8;4096;0;9999.99900;4.94796; 
3;15;8;4096;0;9999.99900;4.95169; 
4;15;8;4096;0;9999.99900;4.97855; 
5;15;8;4096;0;9999.99900;4.91669; 
6;15;8;4096;0;9999.99900;4.95120; 
7;15;8;4096;0;9999.99900;4.95106; 
8;15;8;4096;0;9999.99900;4.92191; 
9;15;8;4096;0;9999.99900;4.93393; 
10;15;8;4096;0;9999.99900;4.97972; 
11;15;8;4096;0;9999.99900;4.92509; 
12;15;8;4096;0;9999.99900;4.98653; 
13;15;8;4096;0;9999.99900;4.95455; 
14;15;8;4096;0;9999.99900;4.94848; 
15;15;8;4096;0;9999.99900;4.96983; 
16;15;8;4096;0;9999.99900;4.92674; 
17;15;8;4096;0;9999.99900;4.96056; 
18;15;8;4096;0;9999.99900;4.94124; 
19;15;8;4096;0;9999.99900;5.00266; 
20;15;8;4096;0;9999.99900;4.94161; 
21;15;8;4096;0;9999.99900;4.94785; 
22;15;8;4096;0;9999.99900;4.89283; 
23;15;8;4096;0;9999.99900;4.93609; 
24;15;8;4096;0;9999.99900;4.91980; 
25;15;8;4096;0;9999.99900;4.90204; 
26;15;8;4096;0;9999.99900;4.92671; 
27;15;8;4096;0;9999.99900;4.96206; 
28;15;8;4096;0;9999.99900;4.94434; 
29;15;8;4096;0;9999.99900;4.95348; 
30;15;8;4096;0;9999.99900;4.88684; 
1;15;8;8192;0;9999.99900;7.14669; 
2;15;8;8192;0;9999.99900;7.10575; 
3;15;8;8192;0;9999.99900;7.10957; 
4;15;8;8192;0;9999.99900;7.14150; 
5;15;8;8192;0;9999.99900;7.10755; 
6;15;8;8192;0;9999.99900;7.22284; 
7;15;8;8192;0;9999.99900;7.09740; 
8;15;8;8192;0;9999.99900;7.14630; 
9;15;8;8192;0;9999.99900;7.11560; 
10;15;8;8192;0;9999.99900;7.32691; 
11;15;8;8192;0;9999.99900;7.08563; 
12;15;8;8192;0;9999.99900;7.13282; 
13;15;8;8192;0;9999.99900;7.12354; 
14;15;8;8192;0;9999.99900;7.09060; 
15;15;8;8192;0;9999.99900;7.07782; 
16;15;8;8192;0;9999.99900;7.19479; 
17;15;8;8192;0;9999.99900;7.16901; 
18;15;8;8192;0;9999.99900;7.19636; 
19;15;8;8192;0;9999.99900;7.15202; 
20;15;8;8192;0;9999.99900;7.27178; 
21;15;8;8192;0;9999.99900;7.15308; 
22;15;8;8192;0;9999.99900;7.07924; 
23;15;8;8192;0;9999.99900;7.09924; 
24;15;8;8192;0;9999.99900;7.08900; 
25;15;8;8192;0;9999.99900;7.19755; 
26;15;8;8192;0;9999.99900;7.20878; 
27;15;8;8192;0;9999.99900;7.26462; 
28;15;8;8192;0;9999.99900;7.31311; 
29;15;8;8192;0;9999.99900;7.06351; 
30;15;8;8192;0;9999.99900;7.79394; 
1;15;9;1024;0;0.00000;32.31057; 
2;15;9;1024;0;0.00000;32.32341; 
3;15;9;1024;0;0.00000;32.33269; 
4;15;9;1024;0;0.00000;32.46007; 
5;15;9;1024;0;0.00000;32.48031; 
6;15;9;1024;0;0.00000;32.20952; 
7;15;9;1024;0;0.00000;32.37586; 
8;15;9;1024;0;0.00000;32.35951; 
9;15;9;1024;0;0.00000;32.29288; 
10;15;9;1024;0;0.00000;32.24679; 
11;15;9;1024;0;0.00000;32.46757; 
12;15;9;1024;0;0.00000;32.41166; 
13;15;9;1024;0;0.00000;32.44392; 
14;15;9;1024;0;0.00000;32.21492; 
15;15;9;1024;0;0.00000;32.22652; 
16;15;9;1024;0;0.00000;32.25812; 
17;15;9;1024;0;0.00000;32.28985; 
18;15;9;1024;0;0.00000;32.41753; 
19;15;9;1024;0;0.00000;32.30696; 
20;15;9;1024;0;0.00000;32.26436; 
21;15;9;1024;0;0.00000;32.12647; 
22;15;9;1024;0;0.00000;32.38896; 
23;15;9;1024;0;0.00000;32.24513; 
24;15;9;1024;0;0.00000;32.46045; 
25;15;9;1024;0;0.00000;32.44035; 
26;15;9;1024;0;0.00000;32.24722; 
27;15;9;1024;0;0.00000;32.32628; 
28;15;9;1024;0;0.00000;32.24127; 
29;15;9;1024;0;0.00000;32.40451; 
30;15;9;1024;0;0.00000;32.25004; 
1;15;9;2048;0;0.00000;37.22013; 
2;15;9;2048;0;0.00000;37.19658; 
3;15;9;2048;0;0.00000;37.33255; 
4;15;9;2048;0;0.00000;37.06120; 
5;15;9;2048;0;0.00000;37.42386; 
6;15;9;2048;0;0.00000;37.17819; 
7;15;9;2048;0;0.00000;37.02228; 
8;15;9;2048;0;0.00000;37.00252; 
9;15;9;2048;0;0.00000;43.34970; 
10;15;9;2048;0;0.00000;37.27766; 
11;15;9;2048;0;0.00000;37.20888; 
12;15;9;2048;0;0.00000;37.21782; 
13;15;9;2048;0;0.00000;37.23346; 
14;15;9;2048;0;0.00000;37.32801; 
15;15;9;2048;0;0.00000;37.20325; 
16;15;9;2048;0;0.00000;37.17742; 
17;15;9;2048;0;0.00000;37.19879; 
18;15;9;2048;0;0.00000;37.16454; 
19;15;9;2048;0;0.00000;37.22062; 
20;15;9;2048;0;0.00000;37.32668; 
21;15;9;2048;0;0.00000;37.11998; 
22;15;9;2048;0;0.00000;37.14707; 
23;15;9;2048;0;0.00000;37.25296; 
24;15;9;2048;0;0.00000;37.32434; 
25;15;9;2048;0;0.00000;37.21878; 
26;15;9;2048;0;0.00000;37.07457; 
27;15;9;2048;0;0.00000;37.27562; 
28;15;9;2048;0;0.00000;37.10359; 
29;15;9;2048;0;0.00000;37.28200; 
30;15;9;2048;0;0.00000;37.08770; 
1;15;9;4096;0;0.00000;63.41946; 
2;15;9;4096;0;0.00000;62.66485; 
3;15;9;4096;0;0.00000;63.51101; 
4;15;9;4096;0;0.00000;63.42467; 
5;15;9;4096;0;0.00000;63.16801; 
6;15;9;4096;0;0.00000;63.21643; 
7;15;9;4096;0;0.00000;63.00070; 
8;15;9;4096;0;0.00000;63.21777; 
9;15;9;4096;0;0.00000;63.78933; 
10;15;9;4096;0;0.00000;62.98722; 
11;15;9;4096;0;0.00000;63.54726; 
12;15;9;4096;0;0.00000;63.56050; 
13;15;9;4096;0;0.00000;63.26878; 
14;15;9;4096;0;0.00000;63.23523; 
15;15;9;4096;0;0.00000;63.24451; 
16;15;9;4096;0;0.00000;63.15476; 
17;15;9;4096;0;0.00000;63.01667; 
18;15;9;4096;0;0.00000;63.24430; 
19;15;9;4096;0;0.00000;62.99994; 
20;15;9;4096;0;0.00000;63.72332; 
21;15;9;4096;0;0.00000;63.08812; 
22;15;9;4096;0;0.00000;63.50288; 
23;15;9;4096;0;0.00000;62.82708; 
24;15;9;4096;0;0.00000;63.65732; 
25;15;9;4096;0;0.00000;63.23527; 
26;15;9;4096;0;0.00000;63.43235; 
27;15;9;4096;0;0.00000;63.48005; 
28;15;9;4096;0;0.00000;63.42939; 
29;15;9;4096;0;0.00000;63.10130; 
30;15;9;4096;0;0.00000;63.94067; 
1;15;9;8192;0;0.00000;96.42875; 
2;15;9;8192;0;0.00000;103.06373; 
3;15;9;8192;0;0.00000;102.93186; 
4;15;9;8192;0;0.00000;91.39289; 
5;15;9;8192;0;0.00000;90.57495; 
6;15;9;8192;0;0.00000;102.94211; 
7;15;9;8192;0;0.00000;91.52020; 
8;15;9;8192;0;0.00000;103.15665; 
9;15;9;8192;0;0.00000;102.07005; 
10;15;9;8192;0;0.00000;102.55935; 
11;15;9;8192;0;0.00000;96.22125; 
12;15;9;8192;0;0.00000;102.75082; 
13;15;9;8192;0;0.00000;90.60970; 
14;15;9;8192;0;0.00000;96.49046; 
15;15;9;8192;0;0.00000;97.73163; 
16;15;9;8192;0;0.00000;102.61694; 
17;15;9;8192;0;0.00000;101.69719; 
18;15;9;8192;0;0.00000;96.17077; 
19;15;9;8192;0;0.00000;91.28976; 
20;15;9;8192;0;0.00000;102.85726; 
21;15;9;8192;0;0.00000;90.66900; 
22;15;9;8192;0;0.00000;90.71022; 
23;15;9;8192;0;0.00000;96.52722; 
24;15;9;8192;0;0.00000;102.36540; 
25;15;9;8192;0;0.00000;102.77171; 
26;15;9;8192;0;0.00000;103.03700; 
27;15;9;8192;0;0.00000;90.89925; 
28;15;9;8192;0;0.00000;90.92208; 
29;15;9;8192;0;0.00000;90.86303; 
30;15;9;8192;0;0.00000;90.92524; 
1;15;10;1024;0;0.00000;24.30556; 
2;15;10;1024;0;0.00000;24.33687; 
3;15;10;1024;0;0.00000;24.32139; 
4;15;10;1024;0;0.00000;24.17950; 
5;15;10;1024;0;0.00000;24.31080; 
6;15;10;1024;0;0.00000;24.21935; 
7;15;10;1024;0;0.00000;24.36445; 
8;15;10;1024;0;0.00000;24.33154; 
9;15;10;1024;0;0.00000;24.29370; 
10;15;10;1024;0;0.00000;24.28247; 
11;15;10;1024;0;0.00000;24.38147; 
12;15;10;1024;0;0.00000;24.27899; 
13;15;10;1024;0;0.00000;24.33497; 
14;15;10;1024;0;0.00000;24.34612; 
15;15;10;1024;0;0.00000;24.28858; 
16;15;10;1024;0;0.00000;24.25110; 
17;15;10;1024;0;0.00000;24.34424; 
18;15;10;1024;0;0.00000;24.24320; 
19;15;10;1024;0;0.00000;24.08649; 
20;15;10;1024;0;0.00000;24.24546; 
21;15;10;1024;0;0.00000;24.31966; 
22;15;10;1024;0;0.00000;24.17313; 
23;15;10;1024;0;0.00000;24.25474; 
24;15;10;1024;0;0.00000;24.29152; 
25;15;10;1024;0;0.00000;24.34287; 
26;15;10;1024;0;0.00000;24.19673; 
27;15;10;1024;0;0.00000;24.29840; 
28;15;10;1024;0;0.00000;24.22151; 
29;15;10;1024;0;0.00000;24.38133; 
30;15;10;1024;0;0.00000;24.43581; 
1;15;10;2048;0;0.00000;24.56525; 
2;15;10;2048;0;0.00000;24.46230; 
3;15;10;2048;0;0.00000;24.64009; 
4;15;10;2048;0;0.00000;24.57829; 
5;15;10;2048;0;0.00000;24.49970; 
6;15;10;2048;0;0.00000;24.58316; 
7;15;10;2048;0;0.00000;24.35371; 
8;15;10;2048;0;0.00000;24.47157; 
9;15;10;2048;0;0.00000;24.56880; 
10;15;10;2048;0;0.00000;24.52954; 
11;15;10;2048;0;0.00000;33.86886; 
12;15;10;2048;0;0.00000;24.51330; 
13;15;10;2048;0;0.00000;34.15064; 
14;15;10;2048;0;0.00000;34.10720; 
15;15;10;2048;0;0.00000;24.60300; 
16;15;10;2048;0;0.00000;24.60232; 
17;15;10;2048;0;0.00000;24.46428; 
18;15;10;2048;0;0.00000;24.63880; 
19;15;10;2048;0;0.00000;24.49678; 
20;15;10;2048;0;0.00000;33.88042; 
21;15;10;2048;0;0.00000;24.48038; 
22;15;10;2048;0;0.00000;24.51173; 
23;15;10;2048;0;0.00000;24.55314; 
24;15;10;2048;0;0.00000;24.65308; 
25;15;10;2048;0;0.00000;24.58774; 
26;15;10;2048;0;0.00000;24.62012; 
27;15;10;2048;0;0.00000;24.49291; 
28;15;10;2048;0;0.00000;24.58624; 
29;15;10;2048;0;0.00000;24.41893; 
30;15;10;2048;0;0.00000;24.45602; 
1;15;10;4096;0;0.00000;40.12286; 
2;15;10;4096;0;0.00000;39.86699; 
3;15;10;4096;0;0.00000;40.09885; 
4;15;10;4096;0;0.00000;40.63984; 
5;15;10;4096;0;0.00000;39.81034; 
6;15;10;4096;0;0.00000;38.53591; 
7;15;10;4096;0;0.00000;40.12334; 
8;15;10;4096;0;0.00000;39.42765; 
9;15;10;4096;0;0.00000;39.76627; 
10;15;10;4096;0;0.00000;39.74359; 
11;15;10;4096;0;0.00000;41.15939; 
12;15;10;4096;0;0.00000;39.62016; 
13;15;10;4096;0;0.00000;40.43440; 
14;15;10;4096;0;0.00000;39.66736; 
15;15;10;4096;0;0.00000;40.59417; 
16;15;10;4096;0;0.00000;39.77148; 
17;15;10;4096;0;0.00000;40.50085; 
18;15;10;4096;0;0.00000;40.06750; 
19;15;10;4096;0;0.00000;40.22419; 
20;15;10;4096;0;0.00000;40.60520; 
21;15;10;4096;0;0.00000;40.22284; 
22;15;10;4096;0;0.00000;38.75096; 
23;15;10;4096;0;0.00000;40.19726; 
24;15;10;4096;0;0.00000;40.38368; 
25;15;10;4096;0;0.00000;39.52602; 
26;15;10;4096;0;0.00000;39.44317; 
27;15;10;4096;0;0.00000;40.60446; 
28;15;10;4096;0;0.00000;40.26690; 
29;15;10;4096;0;0.00000;40.31742; 
30;15;10;4096;0;0.00000;39.68964; 
1;15;10;8192;0;0.00000;57.12154; 
2;15;10;8192;0;0.00000;57.08862; 
3;15;10;8192;0;0.00000;57.18362; 
4;15;10;8192;0;0.00000;67.22851; 
5;15;10;8192;0;0.00000;67.28033; 
6;15;10;8192;0;0.00000;57.16035; 
7;15;10;8192;0;0.00000;67.27134; 
8;15;10;8192;0;0.00000;57.24617; 
9;15;10;8192;0;0.00000;57.08671; 
10;15;10;8192;0;0.00000;67.39872; 
11;15;10;8192;0;0.00000;67.41480; 
12;15;10;8192;0;0.00000;67.68189; 
13;15;10;8192;0;0.00000;67.34805; 
14;15;10;8192;0;0.00000;67.05317; 
15;15;10;8192;0;0.00000;56.66520; 
16;15;10;8192;0;0.00000;67.46937; 
17;15;10;8192;0;0.00000;67.40975; 
18;15;10;8192;0;0.00000;66.89385; 
19;15;10;8192;0;0.00000;67.36528; 
20;15;10;8192;0;0.00000;61.66139; 
21;15;10;8192;0;0.00000;56.53833; 
22;15;10;8192;0;0.00000;67.42375; 
23;15;10;8192;0;0.00000;61.82514; 
24;15;10;8192;0;0.00000;67.50127; 
25;15;10;8192;0;0.00000;56.73655; 
26;15;10;8192;0;0.00000;67.05727; 
27;15;10;8192;0;0.00000;56.60135; 
28;15;10;8192;0;0.00000;56.91411; 
29;15;10;8192;0;0.00000;56.93014; 
30;15;10;8192;0;0.00000;67.52942; 
